date,location,new_cases,new_deaths,total_cases,total_deaths,Source,DateCollection
04/04/2020,Chad,0,0,7,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Chad,1,0,8,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Chad,1,0,9,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Chad,0,0,9,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Chad,0,0,9,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Chad,1,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/04/2020,Chad,1,0,11,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/04/2020,Chad,0,0,11,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/04/2020,Chad,0,0,11,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/04/2020,Chad,4,0,15,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/03/2020,Chile,1,0,1,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/03/2020,Chile,2,0,3,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/03/2020,Chile,1,0,4,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/03/2020,Chile,1,0,5,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/03/2020,Chile,5,0,10,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
10/03/2020,Chile,3,0,13,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
11/03/2020,Chile,4,0,17,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
12/03/2020,Chile,6,0,23,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
13/03/2020,Chile,10,0,33,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
14/03/2020,Chile,10,0,43,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
15/03/2020,Chile,18,0,61,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
16/03/2020,Chile,14,0,75,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
17/03/2020,Chile,81,0,156,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
18/03/2020,Chile,45,0,201,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
19/03/2020,Chile,37,0,238,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
20/03/2020,Chile,104,0,342,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
21/03/2020,Chile,92,0,434,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
22/03/2020,Chile,103,0,537,0,https://ourworldindata.org/coronavirus-source-data,13/04/2020
23/03/2020,Chile,95,1,632,1,https://ourworldindata.org/coronavirus-source-data,13/04/2020
24/03/2020,Chile,114,1,746,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
25/03/2020,Chile,176,0,922,2,https://ourworldindata.org/coronavirus-source-data,13/04/2020
26/03/2020,Chile,220,1,1142,3,https://ourworldindata.org/coronavirus-source-data,13/04/2020
27/03/2020,Chile,164,1,1306,4,https://ourworldindata.org/coronavirus-source-data,13/04/2020
28/03/2020,Chile,304,1,1610,5,https://ourworldindata.org/coronavirus-source-data,13/04/2020
29/03/2020,Chile,299,1,1909,6,https://ourworldindata.org/coronavirus-source-data,13/04/2020
30/03/2020,Chile,230,1,2139,7,https://ourworldindata.org/coronavirus-source-data,13/04/2020
31/03/2020,Chile,310,1,2449,8,https://ourworldindata.org/coronavirus-source-data,13/04/2020
01/04/2020,Chile,289,4,2738,12,https://ourworldindata.org/coronavirus-source-data,13/04/2020
02/04/2020,Chile,293,4,3031,16,https://ourworldindata.org/coronavirus-source-data,13/04/2020
03/04/2020,Chile,373,2,3404,18,https://ourworldindata.org/coronavirus-source-data,13/04/2020
04/04/2020,Chile,333,4,3737,22,https://ourworldindata.org/coronavirus-source-data,13/04/2020
05/04/2020,Chile,424,5,4161,27,https://ourworldindata.org/coronavirus-source-data,13/04/2020
06/04/2020,Chile,310,7,4471,34,https://ourworldindata.org/coronavirus-source-data,13/04/2020
07/04/2020,Chile,344,3,4815,37,https://ourworldindata.org/coronavirus-source-data,13/04/2020
08/04/2020,Chile,301,6,5116,43,https://ourworldindata.org/coronavirus-source-data,13/04/2020
09/04/2020,Chile,430,5,5546,48,https://ourworldindata.org/coronavirus-source-data,13/04/2020
